9, 343, “conclusion”, “conclusions”, “If you don’t know, be careful not to leap to __.”, “만약 당신이 모른다면, 성급히 결론을 내리지 않도록 주의하라.”
9, 344, “organic”, “organic”, “Almost all supermarkets in the city sell a range of __ products.”, “그 도시의 거의 모든 슈퍼마켓들이 다양한 유기농 제품을 판다.”
9, 345, “distinction”, “distinction”, “The president wanted to draw a sharp __ between domestic and international politics.”, “대통령은 국내 정치와 국제 정치에 뚜렷한 차이를 두기를 원했다.”
9, 346, “routine”, “routine”, “I finally fall into bed, then wake up and rush through the same __ the next day.”, “나는 마침내 침대에 쓰러지고, 그 후 잠에서 깨어 다음 날 똑같은 일상을 급히 처리한다.”
9, 347, “reputation”, “reputation”, “By 1905, his __ had grown sufficiently to exhibit The Hungry Lion Throws Itself on the Antelope.”, “1905년경, 그의 명성은 The Hungry Lion Throws Itself on the Antelope를 전시할 정도로 커졌다.”
9, 348, “crack”, “cracks”, “Now, when we build bridges, we use smart cement that has sensors that monitor the bridge for __ or other stresses.”, “이제 다리를 건설할 때, 우리는 다리의 균열이나 다른 압력을 관찰하는 센서가 있는 스마트 시멘트를 사용한다.”
9, 349, “friction”, “friction”, “When the force of the rubber band stops acting, the force of __ slows the car to a stop.”, “고무 밴드의 힘이 작용을 멈추면 마찰력이 차의 속도를 늦춰 멈추게 한다.”
9, 350, “edible”, “edible”, “When you know that __ bugs can be found beneath certain types of rocks, it saves turning over all the rocks.”, “여러분이 먹을 수 있는 곤충이 특정한 종류의 바위 아래에서 발견될 수 있다는 것을 알 때, 그것은 ‘모든’ 바위를 뒤집어야 하는 일을 덜어준다.”
9, 351, “renovate”, “renovated”, “Since the bridge was first built, it has been reconstructed and __ several times; the one that stands today was built in 1994.”, “그 다리는 처음 건축된 이래로 여러 번 재건되고 개조되었고, 오늘날 서 있는 다리는 1994년에 건축되었다.”
9, 352, “toxin”, “Toxins”, “__ often accumulate in the liver, veins, and lungs, causing serious health problems.”, “독소는 종종 간, 정맥, 그리고 폐에 축적되며 심각한 건강 문제를 일으킨다.”
9, 353, “tactic”, “tactics”, “Despite their small size, however, they employ a series of remarkable survival __.”, “그러나 그들의 작은 규모에도 불구하고, 그들은 일련의 놀라운 생존 전술을 이용한다.”
9, 354, “alternative”, “alternative”, “We have no chance of developing the __ green technologies we need to slow climate change.”, “우리는 기후 변화를 늦추기 위해 우리가 필요로 하는 친환경 대체 기술을 개발할 가망이 없다.”
9, 355, “ambassador”, “Ambassador”, “Later in his life, he was appointed the U.S. __ to the Republic of Seychelles.”, “생애 후반에, 그는 Seychelles 공화국의 미국 대사로 임명되었다.”
9, 356, “official”, “official”, “It is said that the government will dispatch troops, but no __ announcement has been made yet.”, “정부가 파병을 보낼 것이라고들 하지만, 공식적인 발표는 아직 되지 않았다.”
9, 357, “photosynthesis”, “photosynthesis”, “There is no light down there, so __ is impossible.”, “그 아래에는 빛이 없어서 광합성이 불가능하다.”
9, 358, “boredom”, “boredom”, “For Greg, travel was an escape from the __ of his everyday life.”, “Greg에게 여행은 자신의 일상생활의 지루함으로부터의 탈출이었다.”
9, 359, “deliberate”, “deliberate”, “His speech was a __ attempt to embarrass the government and the country.”, “그의 연설은 정부와 나라를 당혹스럽게 만들려는 계획적인 시도였다.”
9, 360, “temptation”, “temptation”, “In contrast, 6- and 8-year-olds used language to help overcome __, although in different ways.”, “그에 반해서, 6세와 8세 아이들은 방법은 서로 달랐지만 유혹을 이겨내는 데 도움을 얻기 위해 언어를 사용했다.”
9, 368, “distribution”, “distribution”, “The company has diverse __ channels to supply its products.”, “그 회사는 제품을 공급하기 위한 다양한 유통 경로를 가지고 있다.”
9, 381, “embed”, “embedded”, “A microchip is __ into the pet’s skin and is not easily detectable or removable.”, “마이크로칩은 애완동물의 피부에 심어져 있어서 쉽게 감지되거나 제거될 수 없다.”
9, 399, “deliberate”, “deliberate”, “Our consciousness is biased to think that its own intentions and __ choices rule our lives.”, “우리의 의식은 그 자체의 의도와 의도적인 선택이 우리의 삶을 지배한다고 생각하도록 기울어져 있다.”

10, 361, “tropical”, “tropical”, “Siete Pecados is home to a great variety of unusual __ fish.”, “Siete Pecados는 매우 다양한 특이한 열대어의 서식지이다.”
10, 362, “preference”, “preference”, “This __ can be seen in all his buildings, including the Sagrada Familia.”, “이런 선호는 Sagrada Familia를 포함한 그의 모든 건물에서 볼 수 있다.”
10, 363, “crash”, “crashing”, “The only way to keep from __ was to put extra space between our car and the car in front of us.”, “추돌하는 것을 막는 유일한 방법은 우리 차와 우리 앞에 있는 차 사이에 여분의 공간을 두는 것이었다.”
10, 364, “vitality”, “vitality”, “Our company consists of an elite team bursting with __ and new ideas.”, “우리 회사는 활력과 새로운 아이디어로 넘쳐흐르는 엘리트 팀으로 구성되어 있다.”
10, 365, “random”, “random”, “People can also get the wrong idea from statistics when a sample is not __.”, “표본이 무작위가 아닐 때 또한 통계로부터 잘못된 개념을 얻을 수 있다.”
10, 366, “segregate”, “segregate”, “People who live in these places may still try to __ based on skin color.”, “이들 지역에 사는 사람들은 여전히 피부색에 근거하여 차별 대우를 하려고 할지도 모른다.”
10, 367, “notion”, “notion”, “The __ that food has a specific influence on gene expression is relatively new.”, “음식이 유전자 발현에 특정한 영향을 미친다는 생각은 비교적 새로운 것이다.”
10, 368, “nuclear”, “nuclear”, “All __ installations in the world are subject to international safeguards.”, “세계의 모든 핵 시설은 국제 안전 규약의 지배를 받는다.”
10, 369, “proposal”, “proposal”, “If your process has an activity such as 'submit __' or 'make cold call,' then that’s just what your people will do.”, “만약 당신의 과정에 ‘제안 제출하기’나 ‘임의의 권유 전화 걸기’와 같은 활동이 있다면, 그것은 그저 당신의 아랫사람들이 할 일이다.”
10, 370, “voluntary”, “voluntary”, “This method of choosing a sample is called “__ response sampling.””, “표본을 고르는 이러한 방식은 ‘자발적 응답 표본 추출’이라고 불린다.”
10, 371, “eliminate”, “eliminated”, “Once racial and ethnic segregation is __ and people come together, they must learn to live, work, and play with each other.”, “일단 인종적, 민족적 차별이 제거되고 사람들이 화합하고 나면, 그들은 서로 함께 살고 일하고 노는 법을 배워야 한다.”
10, 372, “species”, “species”, “Warbler is an endangered __, so observers should carefully follow certain viewing ethics.”, “Warbler는 멸종 위기에 처한 종이므로, 관찰자들은 특정한 관찰 윤리를 신중히 따라야 한다.”
10, 373, “resource”, “resources”, “Cities are often blamed as a major cause of ecological destruction - artificial, crowded places that suck up precious __.”, “도시는 생태 파괴의 주요 원인, 즉 귀중한 자원을 빨아들이는 인공적이고 혼잡한 장소로 종종 비난받는다.”
10, 374, “critical”, “critical”, “Look at the statistics in detail with a __ eye, and then judge whether or not they are convincing.”, “비판적인 시각으로 통계 자료를 자세히 살펴보고, 그런 다음 그것이 설득력이 있는지 아닌지를 판단하라.”
10, 375, “biology”, “biology”, “Gerontology requires a multidisciplinary approach that includes __, psychology, sociology, and more.”, “노인학은 생물학, 심리학, 사회학, 그리고 그 이상을 포함하는 여러 학문 분야에 걸친 접근법을 필요로 한다.”
10, 376, “oxygen”, “oxygen”, “A lack of __ may kill off brain cells or it may stop the brain from properly developing.”, “산소 부족은 뇌세포를 죽이거나 뇌가 정상적으로 발달하는 것을 막을 수도 있다.”
10, 377, “occupy”, “occupy”, “She started to share the room her husband used to __.”, “그녀는 남편이 쓰던 방을 같이 쓰기 시작했다.”
10, 378, “equality”, “equality”, “Among these things are political values such as justice, __, liberty, or national self-determination.”, “이런 것들 중에는 정의, 평등, 자유, 또는 민족 자결권과 같은 정치적 가치가 있다.”
10, 379, “vulnerable”, “vulnerable”, “Some researchers insist that people who are most __ to heat stress are also those most at risk of influenza.”, “몇몇 연구원들은 열 스트레스에 가장 취약한 사람들이 또한 독감 감염 위험이 가장 높은 사람들이라고 주장한다.”
10, 380, “decoration”, “decoration”, “The result is a wonderful __ that I can look at every day.”, “그 결과 내가 매일 볼 수 있는 멋진 장식품이 되었다.”
10, 381, “theatrical”, “theatrical”, “After long absences, members of family and bond groups greet one another with incredibly __ displays.”, “오래 떨어져 지낸 후에는, 가족과 유대 집단의 구성원들은 믿을 수 없을 만큼 극적인 표현으로 서로에게 인사한다.”
10, 382, “livestock”, “livestock”, “To meet growing demand, __ industries have turned to large-scale “manufacturing” of meat in huge “factories.””, “늘어 가는 수요를 충족시키기 위해 가축 산업은 거대한 ‘공장’에서 대규모의 육류 ‘생산’으로 바뀌었다.”
10, 383, “imitate”, “imitate”, “From the street these houses may look like the simple sea captains’ mansions they __.”, “거리에서 보면 이 주택들은 그것들이 모방하고 있는 단순한 선장의 저택처럼 보일 수도 있다.”
10, 384, “ignorance”, “ignorance”, “The result shows that poverty and __ are the enemies of progress.”, “그 결과는 가난과 무지가 발전의 적이라는 것을 보여 준다.”
10, 385, “mutual”, “mutual”, “If the norms support __ respect, the contact has a greater chance of reducing prejudice than if they do not.”, “만약 그 규범들이 상호 존중을 지지한다면, 그 접촉은 만약 그것들이 그렇지 않은 것보다 편견을 줄일 더 큰 가능성을 가진다.”
10, 386, “facility”, “facilities”, “They are now a symbol of rebirth and have encouraged international corporations to open new __ in the area.”, “그것들은 이제 재탄생의 상징이 되어 다국적 기업들이 그 지역에 새로운 시설들을 열도록 고무하고 있다.”
10, 387, “carbon credit”, “Carbon credits”, “__ for forest preservation would combine aid to poorer countries with one of the most cost-effective forms of abatement.”, “삼림 보존을 위한 탄소 배출권은 더 가난한 국가들에 대한 원조를 가장 비용 효과적인 감소 형태 중 하나와 결합시킬 것이다.”
10, 388, “convey”, “convey”, "She has tried to __ something of the academic experience.”, “그녀는 학문 경험의 중요한 것을 전달하려고 노력해 왔다.”
10, 389, “boundary”, “boundary”, “The __ between uniquely human creativity and machine capabilities continues to change.”, “인간 고유의 창의력과 기계의 능력 사이의 경계가 계속 변화하고 있다.”
10, 390, “molecule”, “molecule”, “Two atoms of hydrogen will always bond with one atom of oxygen to form a __ of water given the appropriate conditions.”, “적정한 조건이 주어지면 수소 원자 두 개는 항상 산소 원자 한 개와 결합하여 하나의 물 분자를 형성한다.”
10, 391, “stumble”, “stumble”, “The computer also won’t __ over things that are awkward ? it will just plow right on through.”, “컴퓨터는 또한 어색한 것들에 대해서 더듬거리지도 않을 것이며, 그저 애써서 끝까지 읽어 나갈 것이다.”
10, 392, “measles”, “measles”, “Boyhood, like __, is one of those complaints which a man should catch young and have done with.”, “소년기는 홍역처럼 어릴 때 앓고 지나가야 하는 그런 병 중 하나이다.”
10, 393, “clinical”, “clinical”, “Rather, information is selectively included or ignored, and scientific and __ implications of genetic discoveries are often inaccurate or overstated.”, “오히려 정보는 선택적으로 포함되거나 무시되며, 유전적 발견의 과학적, 임상적 함의는 자주 부정확하거나 과장된다.”
10, 394, “nourish”, “nourished”, “Creativity is not a matter of talent or a gift, but is a matter of perspective __ by passion and hard work.”, “창의력은 소질이나 재능의 문제가 아니라 열정과 노력으로 길러진 관점의 문제이다.”
10, 395, “circuit”, “circuits”, “Although it is possible to use these neural __ to perform straightforward digital computations, that is not efficient.”, “간단한 디지털 계산을 수행하기 위해 이런 신경 회로를 사용하는 것이 가능하지만, 그것은 효율적이지 않다.”
10, 396, “bankrupt”, “bankrupt”, “We are all definitely sure that the Lingers family will soon be __.”, “우리는 모두 Lingers 가(家)가 곧 파산할 것이라고 틀림없이 확신한다.”
10, 397, “retrospect”, “retrospect”, “In __, it might seem surprising that something as mundane as the desire to count sheep was the driving force for an advance as fundamental as written language.”, “돌이켜 생각해 보면 양의 수를 세고자 하는 욕구만큼 세속적인 것이 문자 언어처럼 근본적인 진보의 원동력이었다는 것은 놀라운 일로 보일지도 모른다.”
10, 398, “disgust”, “disgusted”, “I gave this book four stars, but the ending really __ me.”, “나는 이 책에 네 개의 별을 주었지만 결말은 정말 역겨웠다.”
10, 399, “luggage”, “luggage”, “Having left our __ at the hotel, my family and I walked around the city.”, “짐을 호텔에 맡기고 나와 가족은 그 도시를 돌아다녔다.” 
10, 400, “deforestation”, “Deforestation”, “__ has reduced the habitat of the orangutans, which in turn has caused thousands of the animals to die.”, “삼림 벌채는 오랑우탄의 서식지를 감소시켰고, 그것은 결국 그 동물들 수천 마리를 죽음에 이르게 하는 원인이 되었다.”
10, 419, “vulnerable”, “vulnerable”, “The ice masses have been particularly __ to the advance of global warming.”, “그 얼음 덩어리들은 진행되는 지구 온난화에 특히 취약하다.”
10, 429, “boundary”, “boundary”, “The rate of spread is proportional to the length of the __ of the infected region.”, “확산의 속도는 감염된 지역의 경계 길이에 비례한다.”
10, 434, “nourish”, “nourished”, “Without treatment, it can be fatal, especially in children who are poorly __.”, “치료가 되지 않으면, 그것은 특히 영양 상태가 나쁜 아이들에게 치명적일 수 있다.”



11, 401, "stimulates", "Travel __ creative thinking because we recognize that there are many more opportunities for solving problems than the ones we know.", "우리는 우리가 알고 있는 것보다 문제를 해결할 훨씬 더 많은 기회가 있다는 것을 인식하므로 여행은 창의적인 사고를 자극한다."
11, 402, "rituals", "It also includes the living traditions of people such as oral storytelling, performing arts, __, and festivals.", "그것은 또한 구두 스토리텔링, 공연 예술, 의식, 축제 같은 사람들의 생활 전통을 포함한다."
11, 403, "embassy", "A demonstration is expected in front of the __ to protest current events in the United States.", "미국의 현재 문제들에 항의하기 위해 대사관 앞에서 시위가 예상된다."
11, 404, "gradual", "He has seen a __ change in the climate over the past 30 years.", "그는 지난 30년 동안 기후의 점진적인 변화를 보아 왔다."
11, 405, "internalize", "When good behavior is rewarded with external motivation, your child will start to __ it.", "좋은 행동이 외부 동기로 보상을 받으면, 여러분의 아이는 그것을 내면화하기 시작할 것이다."
11, 406, "complicated", "The immune system is so __ that it would take a whole book to explain it.", "면역 체계는 너무나 복잡해서 그것을 설명하려면 책 한 권이 있어야 할 것이다."
11, 407, "maintenance", "Electricity in these countries is mainly used for heating and the __ of heating systems.", "이들 나라에서 전기는 주로 난방과 난방 시스템 유지를 위해 이용된다."
11, 408, "operate", "Smart homes are houses equipped with devices that __ automatically or can be controlled remotely.", "스마트 홈은 자동으로 작동하거나 원격으로 제어할 수 있는 기기로 갖춰진 집이다."
11, 409, "paradox", "It is a __ that companies are more profitable when they focus more on purpose instead of profit.", "회사들이 이윤보다 목적에 초점을 맞출 때 더 수익을 낸다는 것은 역설적인 것이다."
11, 410, "parental", "It might be difficult to see why expanding __ choice in education is a policy goal.", "부모의 교육 선택권을 확대하는 것이 정책 목표인 이유를 이해하기 어려울 수도 있다."
11, 411, "connections", "She was alleged to have __ with the secret police.", "그녀가 비밀 경찰과 관련이 있다는 혐의가 제기되었다."
11, 412, "equipped", "Over 1,100 lamps have been transformed into smart lamps __ with LED lights.", "1,100개가 넘는 전등이 LED 전구를 갖춘 스마트 전등으로 바뀌었다."
11, 413, "wildlife", "Public attitudes toward a __ species and its management are generated based on the interaction of those components.", "야생 동물 종과 그것의 관리에 대한 대중의 태도는 그러한 요소들의 상호 작용에 기초하여 생성된다."
11, 414, "worthwhile", "It would be __ to explore ways of producing artificial nitrogen fertilizer using solar energy.", "태양 에너지를 이용한 인공 질소 비료를 생산하는 방법을 탐구하는 것은 가치 있는 일일 것이다."
11, 415, "Republic", "The Assembly of Kosovo has declared independence and full sovereignty of the __ of Kosovo.", "코소보 의회는 코소보 공화국의 독립과 완전한 자주를 선언했다."
11, 416, "abandon", "We had to __ our car for a more eco-friendly transportation.", "우리는 더 환경친화적인 운송을 위해 우리의 차를 단념해야 했다."
11, 417, "ownership", "Creative companies are making it possible for their clients to share __ and access to just about everything.", "창의적인 회사들은 그들의 고객들이 거의 모든 것에 대한 소유권과 접근권을 공유하는 것을 가능하게 하고 있다."
11, 418, "prominent", "One of the most __ features of the blogging phenomenon is that anyone can do it.", "블로그 현상의 가장 두드러진 특징 중 하나는 누구나 할 수 있다는 것이다."
11, 419, "sphere", "You should have a wide __ of action to build relationships with influential and successful people.", "여러분은 영향력 있고 성공한 사람들과 관계를 형성하기 위해 넓은 활동 영역을 가져야 한다."
11, 420, "Notable", "__ is the fact that the two graphs are based on exactly the same data.", "두 도표가 정확히 같은 자료를 기초로 하고 있다는 사실은 주목할 만하다."
11, 421, "regulation", "Because of the aviation __ for student pilots, the camp is limited to participants over 16 years old.", "학생 조종사에 대한 항공 규제 때문에, 캠프는 만 16세 이상의 참가자로 제한된다."
11, 422, "haul", "His trucks __ sand, gravel, and stone to commercial building sites.", "그의 트럭들은 산업 건설 현장으로 모래, 자갈, 그리고 돌을 운반한다."
11, 423, "discipline", "He reacted by imposing tough __ and demanding better results.", "그는 엄격한 규율을 적용하고 더 나은 결과를 요구하는 것으로 대응했다."
11, 424, "moderate", "Such samples are biased in favor of strong opinions and underrepresent the __ ones.", "그런 표본들은 강한 의견에 유리하게 편향되고 온건한 의견들은 실제보다 적게 표시한다."
11, 425, "diabetes", "In fact, more than 285 million patients are suffering from __ in the world.", "사실, 전 세계에서 2억 8,500만 명 이상의 환자들이 당뇨병을 앓고 있다."
11, 426, "flourish", "The Veggie creates a suitable artificial environment for plants to grow and __ under conditions of weightlessness.", "Veggie는 무중력 상태에서 식물이 자라고 성장할 수 있는 적합한 인공 환경을 만든다."
11, 427, "feasible", "It is not economically __ to implement these strategies in an effective way.", "이 전략들을 효과적인 방법으로 실행하는 것은 경제적으로 가능하지 않다."
11, 428, "evacuation", "The flight attendants worked to calm down the panicked passengers during the __.", "대피하는 동안 비행기 승무원들이 공포에 질린 승객들을 진정시키기 위해 노력했다."
11, 429, "duplicate", "As filmmakers, it’s not something you could __ even if you wanted to.", "영화 제작자라고 해도, 그것은 여러분이 원했다 하더라도 복제할 수 있는 것이 아니다."
11, 430, "deterioration", "Ripening is followed sometimes by __ and decay and the product becomes worthless.", "숙성 이후에 때때로 질 저하와 부패가 뒤따라서 제품이 가치 없게 된다."
11, 431, "deadly", "A supermarket sold five packages of puffer fish without removing parts which can contain a __ poison.", "한 슈퍼마켓이 치명적인 독을 포함하고 있을 수 있는 부분을 제거하지 않은 채 다섯 팩의 복어를 판매했다."
11, 432, "entails", "When facing a choice that __ risk, which guideline should we use?", "위험을 수반하는 선택에 직면할 때, 우리는 어느 지침을 이용해야 하는가?"
11, 433, "complement", "They will __ measures already being taken to reduce nitrate pollution from other diffuse sources.", "그들은 기타 확산원으로 인한 질산염 오염을 줄이기 위해 이미 취해진 조치를 보완할 것이다."
11, 434, "cause and effect", "It provides the opportunity to develop motor skills and demonstrates the principles of __.", "그것은 운동 능력을 발달시킬 기회를 제공하고 원인과 결과의 원칙을 설명하고 있다."
11, 435, "comprehend", "We can probe difficult-to-reach places with its extended end, and __ what we are exploring.", "우리는 그것의 확장된 끝을 가지고 도달하기 어려운 곳을 탐색할 수 있고, 우리가 탐색하고 있는 것을 이해할 수 있다."
11, 436, "acceptable", "For children to learn socially __ behavior, they need to see other people acting in a socially acceptable way.", "아이들이 사회적으로 용인되는 행동을 배우기 위해서는, 다른 사람들이 사회적으로 용인되는 방식으로 행동하는 것을 보아야 한다."
11, 437, "surveillance", "They are prone to being co-opted by governments or corporations, transforming the technology into a powerful tool for __ and control.", "그것들은 정부나 기업들에 의해 감시와 통제의 강력한 도구로 변형되기 쉽다."
11, 438, "boost", "To celebrate our company’s 10th anniversary and to __ further growth, we have arranged a small event.", "우리 회사의 10주년을 기념하고 추가적인 성장을 촉진시키기 위해 우리는 작은 행사를 마련했다."
11, 439, "focal", "In rural areas, the school is often the __ point for the local community.", "시골 지역에서 학교는 흔히 지역 공동체의 초점이 된다."
11, 440, "Antarctica", "The government has defined the position about the future of the mineral resources in __.", "정부는 남극 대륙의 광물자원의 미래에 관한 입장을 분명히 했다."
11, 461, "regulations", "Tougher building __ to raise the energy efficiency of new buildings are to be introduced.", "신축 건물들의 에너지 효율을 올리기 위한 더 엄격한 건축 규제가 도입될 예정이다."
11, 467, "feasible", "There are lots of merits with that sort of design, but it should be practically __.", "그런 종류의 디자인에는 많은 장점이 있지만, 그것은 실제로 실현 가능해야 한다."
11, 478, "boosted", "The successful marketing of the new desk has already __ sales and increased profits.", "새 책상에 대한 성공적인 마케팅이 이미 판매를 올려 수익을 늘렸다."

12, 441, "distance", "We now keep each other at a respectful __.", "우리는 지금 서로에게 무례가 되지 않을 정도로 거리를 두고 있다."
12, 442, "financial", "There is evidence suggestive of a positive correlation between environmental performance and __ performance.", "환경 성과와 재정 성과 사이에 양의 상관관계가 있음을 암시하는 증거가 있다."
12, 443, "demonstrate", "Study results __ that men and women differ in policy preferences.", "연구 결과는 정책 선호도에 있어 남자와 여자가 다르다는 것을 입증한다."
12, 444, "assistant", "The emissary had risen to his feet and gestured at his __, who stepped back.", "그 특사는 벌떡 일어나서 자신의 조수에게 손짓을 했고, 조수는 뒤로 물러섰다."
12, 445, "logical", "People need to know a high-level programming language, and programming needs someone with a __ mind.", "사람은 고차원 프로그래밍 언어를 알아야 하고, 프로그래밍은 논리적인 사고를 가진 사람이 필요하다."
12, 446, "philosopher", "There is only one thing a __ can be relied upon to do, and that is to contradict other philosophers.", "철학자가 할 수 있다고 기대할 수 있는 단 한 가지는 다른 철학자들의 말을 반박하는 것이다."
12, 447, "federal", "The new legislation was necessary in order to obtain __ funding for construction projects.", "건설 프로젝트를 위한 연방 정부의 자금을 얻기 위해 새로운 법률 제정이 필요했다."
12, 448, "devotes", "The bigger the flock of birds, the less time an individual bird __ to vigilance.", "새들의 무리가 더 클수록 한 마리 새가 경계에 바치는 시간은 더 줄어든다."
12, 449, "refuge", "Take a look at a bus that has been converted into a __ for the homeless.", "노숙자들의 쉼터로 개조된 버스를 보라."
12, 450, "ego", "The purposeful displacement of concern away from the __ nonetheless remains partly self-referential.", "의도적으로 관심을 자아에서 멀리 옮긴다 하더라도 부분적으로는 여전히 자기 참조적인 상태로 남아 있다."
12, 451, "criminal", "This movie is a thriller about a New York cop hunting an escaped __.", "이 영화는 탈주범을 쫓는 뉴욕 경찰에 관한 스릴러이다."
12, 452, "tug", "The villagers used tractors to __ the car out of the ditch.", "마을 사람들은 트랙터를 이용해 그 차를 도랑에서 끌어냈다."
12, 453, "debit card", "The most secure way of paying your bills online is to provide your __ number to your biller.", "온라인으로 대금을 지불하는 가장 안전한 방법은 청구서 발행자에게 직불카드 번호를 제공하는 것이다."
12, 454, "mature", "In __ markets, breakthroughs that lead to a major change in competitive positions and to the growth of the market are rare.", "충분히 발달한 시장에서는 경쟁 구도에서 중요한 변화를 일으키고 시장 성장을 견인하는 획기적 발견이 드물다."
12, 455, "dependence", "It was a political system operated by the emperor and the nobles based on mutual __.", "그것은 황제와 귀족들이 상호 의존에 근거해 운영한 정치 체제였다."
12, 456, "authentic", "If the painting is __, we'd like to know more about it.", "그 그림이 진품이라면, 우리는 그것에 대해 더 알고 싶다."
12, 457, "spoil", "Group work inevitably produces poor results ("Too many cooks __ the broth").", "집단 작업은 불가피하게 좋지 않은 결과를 낳는다('요리사가 너무 많으면 수프가 망친다')."
12, 458, "elaborate", "The species has evolved __ greeting behaviors.", "그 종은 정교한 인사 행동을 진화시켜 왔다."
12, 459, "Enzyme", "__-rich foods like papaya and pineapple are great additions to your diet.", "파파야와 파인애플처럼 효소가 풍부한 음식은 식단에 크게 도움이 된다."
12, 460, "breeding", "The cere changes color during the __ season, indicating whether a bird is ready to mate or may be less desirable as a partner.", "새의 부리 낭막은 번식기 동안 색이 변하여 짝짓기 준비 여부 또는 파트너로서의 매력도를 나타낸다."
12, 461, "domain", "Organic foods are no longer the sole __ of healthy-eating fanatics.", "유기농 식품은 더 이상 건강식 광신자들의 영역이 아니다." 
12, 462, "currency", "The end result was that gold could no longer be used as a unit of __ or exchange in America.", "최종 결과는 금이 미국에서 더 이상 통화나 교환 수단으로 사용될 수 없다는 것이었다."
12, 463, "socialize", "We’re creating networks and influencing people to adopt a healthier way to __.", "우리는 네트워크를 구축하고 사람들이 더 건전한 방식으로 교제하도록 장려하고 있다."
12, 464, "analogies", "Speculations about the meaning and purpose of prehistoric art rely heavily on __ drawn with modern-day hunter-gatherer societies.", "선사시대 예술의 의미와 목적에 대한 추측은 현대 수렵채집 사회와의 유사점에 크게 의존한다."
12, 465, "dominant", "Movies may be said to support the __ culture and to serve as a means for its reproduction over time.", "영화는 지배 문화를 지지하고 시간이 흐르며 그것을 재생산하는 수단 역할을 한다고 할 수 있다."
12, 466, "strain", "It will involve a lot of additional expenses and put a __ on our finances.", "그것은 많은 추가 비용을 수반하여 우리의 재정에 부담을 줄 것이다."
12, 467, "distress", "It caused him considerable __ and anxiety and he was unable to cope with the fallout.", "그것은 그에게 상당한 고통과 불안을 안겨 주었고 그는 그 여파를 감당할 수 없었다."
12, 468, "staple", "In Ireland, the potato became the __ food, with adults consuming an average of ten potatoes a day.", "아일랜드에서 감자가 주식이 되어 성인이 하루 평균 10개의 감자를 소비했다."
12, 469, "normative", "Romans were not the first people to have a __ system.", "로마인들이 규범 체계를 가진 최초의 사람들은 아니다."
12, 470, "evasion", "For the judge, this is equivalent to an __ of his responsibilities as a magistrate.", "그 판사에게 이것은 자신의 판사로서의 책임을 회피한 것과 같다."
12, 471, "coordinate", "The agile methodology helps us to be flexible and to __ the work of the team.", "그 민첩한 방법론은 우리가 융통성 있고 팀의 업무를 조직화하도록 돕는다."
12, 472, "discrimination", "Employees over the age of 40 are protected from age __ in the workplace.", "40세 이상의 직원들은 직장에서 나이 차별로부터 보호받는다."
12, 473, "Habitual", "__ caffeinated coffee consumption contributes to depression prevention.", "습관적으로 카페인이 함유된 커피를 섭취하는 것은 우울증 예방에 기여한다."
12, 474, "fatigue", "A business owner noticed that many of her employees exhibited signs of __ throughout the workday.", "한 기업주는 직원들이 근무 시간 내내 피로 징후를 보인다는 것을 알아챘다."
12, 475, "elusive", "Further movie roles have proved somewhat __ for the young actor.", "추가 영화 배역은 그 젊은 배우에게 다소 파악하기 어려운 것으로 판명되었다."
12, 476, "coincidence", "It's not a __ that none of them gives any relevant information on how you're performing.", "그들 중 아무도 당신의 수행 방식에 관한 관련 정보를 제공하지 않는 것은 우연이 아니다."
12, 477, "captivate", "From the moment you arrive the grand and stunning architectural design will __ you.", "도착하는 순간부터 웅장하고 눈부신 건축 디자인이 당신의 마음을 사로잡을 것이다."
12, 478, "casual", "Showing his __ showmanship, the American sprinter looked calm at the start line.", "평소의 쇼맨십을 발휘한 미국 육상 선수는 스타트 라인에서 침착해 보였다."
12, 479, "Aviation", "__ safety is the condition that affected elements are protected from hazards arising in the operating environment.", "항공 안전은 운항 환경에서 발생하는 위험으로부터 관련 요소가 보호되는 상태이다."
12, 480, "democratic", "In a __ environment, old ideas can be challenged and rigorously criticized.", "민주적인 환경에서는 낡은 생각이 도전받고 엄격하게 비판될 수 있다."
12, 489, "refuge", "The thick forest is a __ from the city's extreme summer temperatures.", "그 울창한 숲은 도시의 극심한 여름 기온으로부터의 피난처이다."
12, 497, "spoil", "I haven't seen the film, so don't __ it for me by telling me what happens.", "나는 그 영화를 못 보았으니, 어떤 일이 일어나는지 말해서 내 흥미를 잃게 하지 마세요."
12, 513, "habitual", "Sometimes I think I've changed it, but then the __ tendencies persistently come back.", "때때로 나는 그것을 바꾸었다고 생각하지만, 그 습관적인 성향이 끈덕지게 돌아온다."

13, 481, "interaction", "Sharing assumes human __ by its definition and appeals to the basic human needs for community.", "공유는 그 의미에 따른 인간의 상호 작용을 전제로 하며 기본적인 인간의 공동체적 욕구에 호소한다."
13, 482, "eco-friendly", "They are known as __ technology and can help preserve the environment through energy efficiency.", "그것들은 환경친화적인 기술로 알려져 있고 에너지 효율을 통하여 환경을 보존하는 것을 도울 수 있다."
13, 483, "parliament", "They might exercise powers that properly belonged to __.", "그들은 실은 의회에 속해 있는 권한을 행사할 수도 있다."
13, 484, "private", "Flamenco is performed during religious festivals, rituals, and at __ celebrations.", "플라멩코는 종교적 축제, 의식, 그리고 사적인 축하 모임에서 공연된다."
